prev_value,lpi_score,event_count,avg_tone,avg_goldstein
5227672195.571,4.2,3674,-1.7952318546673698,1.1387316276537833
18418936.721,4.2,3674,-1.7952318546673698,1.1387316276537833
432074.832,4.2,3674,-1.7952318546673698,1.1387316276537833
4326069677.562,4.2,3674,-1.7952318546673698,1.1387316276537833
99565136.503,4.2,3674,-1.7952318546673698,1.1387316276537833
79720706.402,4.2,3674,-1.7952318546673698,1.1387316276537833
79720706.402,4.2,3674,-1.7952318546673698,1.1387316276537833
3904902.042,4.2,3674,-1.7952318546673698,1.1387316276537833
79720706.402,4.2,3674,-1.7952318546673698,1.1387316276537833
4316362700.127,4.2,3674,-1.7952318546673698,1.1387316276537833
560309.585,4.2,3674,-1.7952318546673698,1.1387316276537833
100278675.91,4.2,3674,-1.7952318546673698,1.1387316276537833
56278.749,4.2,3674,-1.7952318546673698,1.1387316276537833
280874.317,4.2,3674,-1.7952318546673698,1.1387316276537833
590.258,4.2,3674,-1.7952318546673698,1.1387316276537833
432074.832,4.2,3674,-1.7952318546673698,1.1387316276537833
99565136.503,4.2,3674,-1.7952318546673698,1.1387316276537833
56278.749,4.2,3674,-1.7952318546673698,1.1387316276537833
4326069677.562,4.2,3674,-1.7952318546673698,1.1387316276537833
8017724.861,4.2,3674,-1.7952318546673698,1.1387316276537833
8064201402.705,4.2,3674,-1.7952318546673698,1.1387316276537833
3535781870.443,4.2,3674,-1.7952318546673698,1.1387316276537833
865788.22,4.2,3674,-1.7952318546673698,1.1387316276537833
3912496.303,4.2,3674,-1.7952318546673698,1.1387316276537833
1128942.989,4.2,3674,-1.7952318546673698,1.1387316276537833
17418958.044,4.2,3674,-1.7952318546673698,1.1387316276537833
79720706.402,4.2,3674,-1.7952318546673698,1.1387316276537833
18418936.721,4.2,3674,-1.7952318546673698,1.1387316276537833
7594.261,4.2,3674,-1.7952318546673698,1.1387316276537833
3554163567.781,4.2,3674,-1.7952318546673698,1.1387316276537833
8115266.193,4.2,3674,-1.7952318546673698,1.1387316276537833
96951.073,4.2,3674,-1.7952318546673698,1.1387316276537833
8035391594.266,4.2,3674,-1.7952318546673698,1.1387316276537833
2275605.526,4.2,3674,-1.7952318546673698,1.1387316276537833
7594.261,4.2,3674,-1.7952318546673698,1.1387316276537833
280874.317,4.2,3674,-1.7952318546673698,1.1387316276537833
100278675.91,4.2,3674,-1.7952318546673698,1.1387316276537833
3554163567.781,4.2,3674,-1.7952318546673698,1.1387316276537833
8035391594.266,4.2,3674,-1.7952318546673698,1.1387316276537833
2275605.526,4.2,3674,-1.7952318546673698,1.1387316276537833
590.258,4.2,3674,-1.7952318546673698,1.1387316276537833
3535781870.443,4.2,3674,-1.7952318546673698,1.1387316276537833
8115266.193,4.2,3674,-1.7952318546673698,1.1387316276537833
3912496.303,4.2,3674,-1.7952318546673698,1.1387316276537833
56278.749,4.2,3674,-1.7952318546673698,1.1387316276537833
3904902.042,4.2,3674,-1.7952318546673698,1.1387316276537833
1128942.989,4.2,3674,-1.7952318546673698,1.1387316276537833
8017724.861,4.2,3674,-1.7952318546673698,1.1387316276537833
17418958.044,4.2,3674,-1.7952318546673698,1.1387316276537833
56278.749,4.2,3674,-1.7952318546673698,1.1387316276537833
560309.585,4.2,3674,-1.7952318546673698,1.1387316276537833
